ID_EVENEMENT,NOM_EVENEMENT,TYPE_EVENEMENT,EVENEMENT_ENVERGURE,NOM_ZONE,NOM_SPOT_A1S,DATE,TYPES_MILIEUX,REGION,DEPARTEMENT,NIVEAU_CARAC,NOM_VILLE,CODE_POSTAL,NOM_STRUCTURE,ID_STRUCTURE,COORD_GPS_X,COORD_GPS_Y
2989,collecte aire marine éducative Punta Spanu 14/12/2023,Ramassage,,,,2023-12-14,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Corse,Haute-Corse,4,Sant'Ambroggio,20260,I Sbuleca Mare,734,8.8061106204987,42.600306484592
2988,Nettoyage de la plage avec le lycée Dumont d'Urville,Ramassage,,,,2024-01-17,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Var,1,Toulon,83090,Le Naturoscope - Pôle Var,369,5.9391215443611,43.107341218046
2987,Mobilisation écocitoyenne,Ramassage,,,,2024-01-22,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Bretagne,,2,,,Collectif Grek Nature et Patrimoine,565,-3.88916015625,47.772098875606
2986,Collecte et sensibilisation déchets marins,Ramassage,,,,2024-01-20,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Echoué",Pays de la Loire,Vendée,2,L'Aiguillon-la-Presqu'île,85460,Réserve Naturelle Nationale de la Belle Henriette,386,-1.3338595033565,46.334751146748
2985,"Adopt'1 Spot ""Le Paluden"" - Ramassage de déchets 2024 n° 1",Ramassage,,,Anse du Paluden,2024-01-21,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Bretagne,Morbihan,3,Arradon,56610,La Renverse,442,-2.8332468867302,47.620423721877
2984,Collecte Macinaghju,Ramassage,,,La plage de Macinaggio,2024-01-09,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Corse,Haute-Corse,4,Macinaggio,20247,Mare Vivu,63,9.4528153538704,42.965787127878
2983,Nettoyage citoyen #6,Ramassage,,,,2023-05-22,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13008,MerTerre,145,5.3749895068268,43.256571132647
2982,Nettoyage citoyen #5,Ramassage,,,Anse de la Fausse Monnaie,2023-05-27,Littoral (terrestre)/Rocher et crique/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Var,2,Hyères,83400,MerTerre,145,6.3765335065,43.005648462891
2981,Ramassage Vaiare 09/01/24 - Pizza Vaiare,Ramassage,,,Bord Lagon Vaiare - Pizza Vaiare,2024-01-09,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,Îles du Vent,3,Moorea-Maiao,,Les Bourdons de Moorea,589,-149.78016479306,-17.523718706434
2980,Ramassage Vaiare 09/01/23 - Services techniques,Ramassage,,,Bord Lagon Vaiare - Services techniques,2024-01-09,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,Îles du Vent,3,Moorea-Maiao,,Les Bourdons de Moorea,589,-149.77641822964,-17.524952712825
2979,Ramassage Haumi 03/01/24,Ramassage,,,Bord Lagon Haumi,2024-01-03,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,Îles du Vent,4,Moorea-Maiao,,Les Bourdons de Moorea,589,-149.7941572601,-17.56716166684
2978,NETTOYAGE DE PLAGE à BELZ,Ramassage,,,,2024-01-14,Littoral (terrestre)/Sentier et chemin/Présent au sol (abandonné),Bretagne,Morbihan,2,Pont Lorois,56550,Les Mains Dans Le Sable,275,-3.1856455234811,47.685213410757
2977,Ramassage déchets à Frontignan sur l'Etang des mouettes,Ramassage,,,,2023-11-26,Lagune et étang côtier/Sentier et chemin/Présent au sol (abandonné),Occitanie,Hérault,2,Frontignan,34110,CPIE bassin de thau,255,3.7676104903221,43.430945978356
2976,Ramassage déchets à Frontignan (de l'Entrée à la Bergerie),Ramassage,,,,2023-11-26,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Occitanie,Hérault,2,Frontignan,34110,CPIE bassin de thau,255,3.7675514817238,43.430938576509
2975,Janvier 2024 - Orvault Bourg,Ramassage,,,,2024-01-14,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Pays de la Loire,Loire-Atlantique,3,Orvault,44700,EcoTerre Orvault,662,-1.6257389739758,47.272201815653
2974,Ramassage à Notre Dame de la Garde,Ramassage,,Descendre à l'arrêt de bus juste avant le terminus,,2024-02-11,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13006,1 déchet par jour,88,5.3707033400951,43.285216360549
2973,Ramassage au 412 Boulevard National,Ramassage,,"Juste en face du métro M2, à côté de la pharmacie",,2024-01-21,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13003,1 déchet par jour,88,5.3727185716889,43.315083616364
2972,Collecte de Lozari,Ramassage,,,La plage de Lozari,2023-12-23,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Corse,Haute-Corse,4,Belgodère,20226,I Sbuleca Mare,734,9.0190994739532,42.642832895229
2971,Nettoyage de plage à Pénestin,Ramassage,,,,2024-01-28,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Bretagne,Morbihan,2,Pénestin,56760,Les Mains Dans Le Sable,275,-2.4991831183434,47.490642828778
2968,Ramassage Provence  Propre par Ma Garde Propr',Ramassage,Provence Propre,,,2023-11-04,"Cours d'eau/Quai, Digue et ouvrage/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Var,2,La Garde,83130,CIETM,203,6.0204606056868,43.132758451842
2967,Ramassage Haumi 26/12/23,Ramassage,,,Bord Lagon Haumi,2023-12-26,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,Îles du Vent,3,Moorea-Maiao,,Les Bourdons de Moorea,589,-149.79405963391,-17.567199532311
2966,O Sauvage - Boa Vista - Cabo Verde,Ramassage,,,,2023-11-05,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",,Boa Vista,2,Sal Rei,5110,Plaisanciers labellisés Wings of the Ocean,628,-22.923402786255,16.166910485065
2965,Le Petit Louis,Ramassage,,Multi-sites sur le littoral de la commune,,2024-01-14,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Nouvelle Aquitaine,Charente-Maritime,2,Bourcefranc-le-Chapus,17560,Les Insurgés des déchets,408,-1.1490932106972,45.845809120714
2964,DCSMM - Plage de Pomègues - îles du Frioul,Ramassage,,,Plage du Port de Pomègues,2023-07-17,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Marseille,13007,MerTerre,145,5.2993825078011,43.270015252673
2963,Ramassage DCSMM - Plage de Napoléon (PORT-SAINT-LOUIS-DU-RHONE),Ramassage,,,Plage de Napoléon,2023-07-07,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Port-Saint-Louis-du-Rhône,13230,MerTerre,145,4.8803222179413,43.353050718439
2962,Collecte de Déchets Sauvages Almanarre / Madrague,Ramassage,,,,2024-04-20,Littoral (terrestre)/Dune/Echoué,Région Sud Provence Alpes Côtes D'Azur,Var,3,Hyères,83400,Explore & Preserve,14,6.1294537782669,43.041082734228
2961,Collecte de Déchets Sauvages Salins des Pesquiers,Ramassage,,,,2024-03-17,Lagune et étang côtier/Canaux et Salins/Echoué,Région Sud Provence Alpes Côtes D'Azur,Var,3,Hyères,83400,Explore & Preserve,14,6.1467996239662,43.065892815273
2960,Collecte de Déchets Sauvages Vieux Salins à Hyères,Ramassage,,,,2024-03-16,Lagune et étang côtier/Canaux et Salins/Echoué,Région Sud Provence Alpes Côtes D'Azur,Var,3,Hyères,83400,Explore & Preserve,14,6.2028095126152,43.117800363867
2959,AME Boulogne,Ramassage,,,,2023-12-21,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Hauts de France,Pas-de-Calais,2,Wimereux,62930,CPIE Flandre Maritime,584,1.5930218692665,50.750917802393
2958,Nettoyage plage du Lines / Plouhinec / 14/01/24,Ramassage,,,,2024-01-14,Mer - Océan/Mer - Océan/Echoué,Bretagne,Morbihan,2,Plouhinec,56680,Les Mains Dans Le Sable,275,-3.2849979400635,47.68492223473
2957,Ramassage Vaiare 18/12/23 - Services techniques,Ramassage,,,Bord Lagon Vaiare - Services techniques,2023-12-18,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,Îles du Vent,4,Moorea-Maiao,,Les Bourdons de Moorea,589,-149.77620363268,-17.525262718343
2956,Collecte des déchets sauvages à Port-Cros,Ramassage,,,,2024-01-12,Littoral (terrestre)/Dune/Echoué,Région Sud Provence Alpes Côtes D'Azur,Var,2,Hyères,83400,Explore & Preserve,14,6.1576706171036,43.080027295779
2955,Collecte des déchets sauvages île du Levant,Ramassage,,,,2024-01-14,Littoral (terrestre)/Dune/Echoué,Région Sud Provence Alpes Côtes D'Azur,Var,2,Hyères,83400,Explore & Preserve,14,6.1577081679479,43.080013051536
2954,"Nettoyage de plage et du littoral / Plage de Kerhillio, Erdeven",Ramassage,,https://maps.app.goo.gl/YMuNY9KsnGupqreU7,,2024-01-07,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné)",Bretagne,Morbihan,2,Erdeven,56410,Les Mains Dans Le Sable,275,-3.1682842969894,47.612227410802
2953,Collecte de déchets – Tour Royale acte 1 – en avant 2024 !,Ramassage,,,Plages de Pipady au Mourillon,2024-03-17,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Var,2,Toulon,83090,Chercheurs en herbe,36,5.9263751506478,43.103850469196
2952,Collecte déchets sauvages - Port St-Louis - 1ère action en 2024,Ramassage,,,Plages de Pipady au Mourillon,2024-01-21,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Var,2,Toulon,83090,Chercheurs en herbe,36,5.9359399079949,43.106842716212
2951,Collecte de déchets – Anse Méjean acte 1 – en avant 2024 !,Ramassage,,,"Cap Brun, Anse de Méjean et Anse de Magaud",2024-02-17,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Var,2,Toulon,83100,Chercheurs en herbe,36,5.9713568686129,43.10521193034
2950,2023-067 RAMASSAGE | SANTA LUCIA,Ramassage,,,,2023-12-19,Zone urbaine/Parking/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Var,2,Saint-Raphaël,83701,Planète Actions,348,6.7798733711243,43.414101759858
2949,2023-066 RAMASSAGE PLAGE REPUBLIQUE,Ramassage,,,,2023-12-12,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Var,2,Fréjus,83700,Planète Actions,348,6.7567420005798,43.424606467688
2948,2023-063 RAMASSAGE | BEAURIVAGE,Ramassage,,,,2023-11-21,Zone urbaine/Parc urbain - Jardin public/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Var,2,Saint-Raphaël,83701,Planète Actions,348,6.7707109451294,43.419227221241
2947,Ramassage Calypso,Ramassage,,,Plage Cyrnos,2023-11-16,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,La Ciotat,13600,Atelier Bleu - CPIE Côte Provençale,218,5.6201478838921,43.185205741657
2946,Ramassage avec le CMJ de La Ciotat,Ramassage,,,Plage Cyrnos,2023-01-14,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,La Ciotat,13600,Atelier Bleu - CPIE Côte Provençale,218,5.6198957562447,43.185311350459
2945,suivi MerTerre plage de la Maronaise. Juillet 2023.,Ramassage,,,Plage de la Maronaise,2023-07-20,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Marseille,13008,MerTerre,145,5.3429979085922,43.214849700032
2944,Ramassage Haumi 02/12/23,Ramassage,,,Bord Lagon Haumi,2023-12-02,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,Îles du Vent,4,Moorea-Maiao,,Les Bourdons de Moorea,589,-149.79725170097,-17.584758341565
2943,Ramassage Vaiare 02/12/23 - Services techniques,Ramassage,,,Bord Lagon Vaiare - Services techniques,2023-12-02,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,Îles du Vent,4,,,Les Bourdons de Moorea,589,-149.76403501909,-17.536641836831
2942,Ramassage Vaiare 02/12/23 - Pizza Vaiare,Ramassage,,,Bord Lagon Vaiare - Pizza Vaiare,2023-12-02,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,Îles du Vent,4,Moorea-Maiao,,Les Bourdons de Moorea,589,-149.78093901056,-17.522977601234
2941,Collecte Ferringule,Ramassage,,,La plage de Farinole,2023-12-06,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Corse,Haute-Corse,4,Farinole,20253,Mare Vivu,63,9.3454084394398,42.735658367207
2940,Caractérisation Parc de la poudrerie ramassage Gipreb,Ramassage,,,,2023-10-11,"Lagune et étang côtier/Espace naturel en arrière plage/côte (calanques, colline …)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Miramas,13140,Wings of the Ocean,146,5.0180912017822,43.556322313678
2939,Caractérisation Parc de la poudrerie ramassage Gipreb,Ramassage,,,,2023-10-11,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Echoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Miramas,13140,Wings of the Ocean,146,5.017147064209,43.55638451492
2938,Dépollution Petite Camargue,Ramassage,,,,2023-07-01,Lagune et étang côtier/Sentier et chemin/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Saint-Chamas,13250,Wings of the Ocean,146,5.054414011538,43.528036695325
2937,Notre propre Collège - Collège Pierre puget,Ramassage,,,,2023-11-27,Zone urbaine/Parc urbain - Jardin public/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,,3,,,Le Naturoscope,10,8.50341796875,43.049823351556
2935,"Nettoyage du littoral avec Ar Viltansoù, plage du Trez-Hir",Ramassage,,Parking en face du point de Rendez-vous,,2023-12-16,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Bretagne,Finistère,2,Plougonvelin,29217,Association Ar Viltansoù,397,-4.7036651373128,48.347279606185
2934,"Nettoyage de la plage de Larmor-Gwened, Vannes",Ramassage,,Nettoyage mécanique de la plage la semaine précédente.,Plage de Larmor-Gwened,2023-11-30,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Bretagne,Morbihan,4,Vannes,56000,Baptiste Leroy,561,-2.7574717998505,47.639534452824
2933,"Nettoyage de la plage de Larmor-Gwened, Vannes",Ramassage,,,Plage de Larmor-Gwened,2023-11-23,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Bretagne,Morbihan,4,Vannes,56000,Baptiste Leroy,561,-2.7571606636047,47.63938151383
2932,Collecte des déchets sauvages,Ramassage,,,,2023-12-16,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Var,2,Hyères,83400,Explore & Preserve,14,6.1262083043766,43.079250717262
2931,Nettoyage de plage / de littoral à Erdeven,Ramassage,,stand à l'entrée du sentier menant à la plage,,2023-12-10,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Bretagne,Morbihan,2,Erdeven,56410,Les Mains Dans Le Sable,275,-3.1963777542114,47.624180714215
2930,Collecte Alisu,Ramassage,,,La plage d’Aliso,2023-11-29,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Corse,Haute-Corse,4,Morsiglia,20238,Mare Vivu,63,9.3618299960599,42.924514691864
2929,Suivi MerTerre plage de la Maronaise.,Ramassage,,,Plage de la Maronaise,2023-09-19,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Marseille,13008,MerTerre,145,5.3429925441742,43.214847566058
2928,Suivi de la plage de la Maronaise par MerTerre.,Ramassage,,,Plage de la Maronaise,2023-04-19,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Marseille,13008,MerTerre,145,5.3430086374283,43.21484414521
2927,Ramassage LPAO - 22/11/2023 - Terminal aménagements paysagers,Ramassage,,,,2023-11-22,"Littoral (terrestre)/Espace naturel en arrière plage/côte (calanques, colline …)/Présent au sol (abandonné)",Polynésie française,Îles du Vent,2,Moorea-Maiao,98728,Association Oceania,588,-149.75718784339,-17.497177205703
2926,Beach Clean-up - 18/11/2023 - avec To'a Hine Spearfishing et Reva Atea,Ramassage,,,,2023-11-18,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Polynésie française,Îles du Vent,2,Moorea-Maiao,98728,Association Oceania,588,-149.7571889165,-17.497130839991
2925,suivi MerTerre plage de la Maronaise. Octobre 2023.,Ramassage,,,Plage de la Maronaise,2023-10-13,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Marseille,13008,MerTerre,145,5.3429362177849,43.214788646001
2924,Opération Ville Propre,Ramassage,,,,2023-12-03,Zone naturelle ou rurale (hors littoral et montagne)/Sentier et chemin/Présent au sol (abandonné),Nouvelle Aquitaine,Charente-Maritime,2,Arvert,17530,Les Insurgés des déchets,408,-1.1239448189735,45.738744387908
2923,DCSMM - Plage de Pomègues - îles du Frioul,Ramassage,,,Plage du Port de Pomègues,2023-10-12,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Marseille,13007,MerTerre,145,5.2994146943092,43.26998595765
2922,Ramassage DCSMM - Plage de Napoléon (PORT-SAINT-LOUIS-DU-RHONE),Ramassage,,,Plage de Napoléon,2023-10-18,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Port-Saint-Louis-du-Rhône,13230,MerTerre,145,4.8832136392593,43.354311271688
2921,Collecte Petracurbara,Ramassage,,,Plage de Pietracorbara,2023-11-23,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Corse,Haute-Corse,4,Pietracorbara,20233,Mare Vivu,63,9.4799480423171,42.83935753389
2920,dépollution bassin de baignade Lanton,Ramassage,Opération Wings of the Ocean - Bassin d'Arcachon,,,2023-11-18,Littoral (terrestre)/Rocher et crique/Présent au sol (abandonné) et échoué,Nouvelle Aquitaine,Gironde,3,Lanton,33138,Wings of the Ocean,146,-1.0430896282196,44.699916127775
2919,Nettoyage du littoral à Arradon,Ramassage,,Rue de Kerbilouet,,2023-12-03,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Bretagne,Morbihan,2,Arradon,56610,Les Mains Dans Le Sable,275,-2.8132966160774,47.622065986143
2918,Ramassage cassis rugby club,Ramassage,,,,2023-10-25,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Cassis,13260,Atelier Bleu - CPIE Côte Provençale,218,5.5376136302948,43.212991239008
